"Flavor","CheckId","InstallId","BuildId"
"r-devel-linux-x86_64-fedora-clang","0b679243600bd825fb2109faa96aa1ea","7d7b34f3a7f372c07965b85abab2f76d","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-devel-linux-x86_64-fedora-gcc","8a913ba28228a375f4a7dca1c3bfd42d","7d7b34f3a7f372c07965b85abab2f76d","8d69f6eaf0b375ff4e8a516a4c56c16c"
