"Flavor","CheckId","InstallId","BuildId"
"r-devel-linux-x86_64-fedora-clang","316e20519418b821e44281fee35b2222","7d7b34f3a7f372c07965b85abab2f76d","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-devel-linux-x86_64-fedora-gcc","24f9163a5d3a0eb1aee3f67aa27fa23d","7d7b34f3a7f372c07965b85abab2f76d","8d69f6eaf0b375ff4e8a516a4c56c16c"
