"Flavor","CheckId","InstallId","BuildId"
"r-devel-linux-x86_64-fedora-clang","3b45b5b999c1994d00a788b26c09d55f","7d7b34f3a7f372c07965b85abab2f76d","8d69f6eaf0b375ff4e8a516a4c56c16c"
"r-devel-linux-x86_64-fedora-gcc","442e8c67a34003956d1c6f7429dd7f9c","7d7b34f3a7f372c07965b85abab2f76d","8d69f6eaf0b375ff4e8a516a4c56c16c"
